,gameID,target,base_rep,rep_dist,corr_coef
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_00,0,5,0.23359686034822574
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_00,0,6,0.18946118294491454
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_00,0,7,0.435337794662061
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,1,2,0.5460453701548553
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,1,5,0.5675757336852489
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,1,6,0.46167647500292086
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,1,1,0.08750666280396067
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,3,2,0.5460453701548553
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,3,3,0.39844311898529317
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,3,4,0.3842751243520205
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,3,3,0.06242826807116252
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,6,5,0.5675757336852489
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,6,3,0.39844311898529317
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,6,1,0.578232004042345
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,6,6,0.14146204104501367
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,7,6,0.4616764750029208
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,7,4,0.3842751243520205
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,7,1,0.578232004042345
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,7,7,0.08771709435826426
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,0,1,0.08750666280396067
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,0,3,0.062428268071162515
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,0,6,0.14146204104501367
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_02,0,7,0.08771709435826426
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,1,0.5862923937530107
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,2,0.2707974224079835
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,3,0.5604994930200344
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,4,0.3358560783599572
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,5,0.4697292488766594
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,2,1,0.30593648374807697
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,1,0.5862923937530106
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,3,0.15261541505685208
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,2,0.42615982091571175
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,3,0.19892171629021055
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,4,0.24107592023328392
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,3,2,0.02747182274589185
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,2,0.27079742240798355
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,3,0.15261541505685208
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,5,0.3060535097246836
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,6,0.16101548279499392
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,7,0.35082019071132875
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,0,1,0.26607991411380466
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,3,0.5604994930200344
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,2,0.4261598209157117
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,5,0.3060535097246836
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,1,0.5077348361655691
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,2,0.5546598855993021
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,5,4,0.27879777872930106
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,4,0.3358560783599572
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,3,0.19892171629021058
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,6,0.16101548279499392
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,1,0.5077348361655691
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,1,0.32499161818272543
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,6,5,0.14712566528091023
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,5,0.46972924887665946
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,4,0.24107592023328395
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,7,0.35082019071132875
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,2,0.5546598855993021
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,1,0.32499161818272543
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,7,6,0.34831833243379257
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,1,0.30593648374807697
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,2,0.02747182274589185
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,1,0.26607991411380466
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,4,0.27879777872930106
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,5,0.14712566528091023
0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,waiting_05,1,6,0.34831833243379257
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,1,1,0.6039981587840576
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,1,2,0.2567318429579173
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,1,4,0.30579600239596005
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,1,5,0.23045781585249311
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,1,6,0.2867741117818683
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,2,1,0.6039981587840576
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,2,1,0.27646855465304054
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,2,3,0.3385735803476721
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,2,4,0.23191551112138264
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,2,5,0.34040398091955937
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,3,2,0.2567318429579173
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,3,1,0.27646855465304054
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,3,2,0.47593724588351977
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,3,3,0.5103721663238546
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,3,4,0.45972120144602696
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,5,4,0.30579600239596005
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,5,3,0.3385735803476721
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,5,2,0.4759372458835197
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,5,1,0.5102514014873942
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,5,2,0.6367715614168188
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,6,5,0.2304578158524931
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,6,4,0.23191551112138264
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,6,3,0.5103721663238546
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,6,1,0.5102514014873942
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,6,1,0.431863874384521
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,7,6,0.28677411178186835
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,7,5,0.34040398091955937
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,7,4,0.4597212014460269
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,7,2,0.6367715614168188
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_05,7,1,0.43186387438452095
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,1,0.2980247713505287
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,2,0.476154309730706
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,3,0.46072848203907774
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,5,0.5400235267204906
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,6,0.5426573624639714
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,1,1,0.4476958635603403
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,1,0.2980247713505287
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,1,0.21564531479649734
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,2,0.2916271151442994
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,4,0.3298905903497376
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,5,0.2680249082799499
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,2,2,0.1853503622244437
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,2,0.476154309730706
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,1,0.21564531479649732
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,1,0.6810460272725699
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,3,0.4503304230897365
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,4,0.5122773454858759
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,3,3,0.56249754335294
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,3,0.4607284820390777
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,2,0.2916271151442994
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,1,0.6810460272725699
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,2,0.41569454312778814
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,3,0.4656724290217135
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,4,4,0.4592002287633227
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,5,0.5400235267204906
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,4,0.32989059034973767
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,3,0.4503304230897364
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,2,0.41569454312778814
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,1,0.5677765911141258
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,6,6,0.3327064413727603
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,6,0.5426573624639714
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,5,0.2680249082799499
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,4,0.5122773454858759
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,3,0.4656724290217135
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,1,0.5677765911141257
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,7,7,0.44305265256034465
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,1,0.4476958635603403
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,2,0.1853503622244437
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,3,0.56249754335294
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,4,0.4592002287633227
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,6,0.3327064413727603
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_01,0,7,0.44305265256034465
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,1,0.37446217913701807
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,2,0.23482811665902778
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,3,0.2540766656434104
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,4,0.27562921760266196
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,5,0.4403704375143209
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,2,0.254647070213874
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,2,1,0.19143388176548504
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,1,0.3744621791370181
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,1,0.5870268514391399
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,2,0.47193226479662875
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,3,0.49785036310173003
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,4,0.4185159180699346
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,3,0.13880453239569396
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,3,2,0.03576981336084513
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,2,0.23482811665902778
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,1,0.5870268514391398
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,1,0.42869192355916924
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,2,0.5094297763813693
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,3,0.38683463071102514
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,4,0.13703486609430954
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,4,3,-0.00807911410804205
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,3,0.2540766656434104
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,2,0.47193226479662875
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,1,0.4286919235591692
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,1,0.501787914158246
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,2,0.31340651522452084
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,5,0.09555863238719288
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,5,4,-0.010963072440226306
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,4,0.2756292176026619
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,3,0.49785036310173003
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,2,0.5094297763813693
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,1,0.501787914158246
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,1,0.35150548122592895
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,6,0.028041584241344345
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,6,5,-0.023408194122744697
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,5,0.4403704375143209
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,4,0.4185159180699346
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,3,0.38683463071102514
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,2,0.31340651522452084
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,1,0.35150548122592895
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,7,0.13315560697735332
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,7,6,0.04516000045873715
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,2,0.254647070213874
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,3,0.13880453239569396
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,4,0.13703486609430954
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,5,0.09555863238719288
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,6,0.028041584241344345
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,7,0.13315560697735335
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,0,1,0.35449441203471366
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,1,0.191433881765485
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,2,0.03576981336084513
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,3,-0.00807911410804205
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,4,-0.010963072440226306
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,5,-0.023408194122744697
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,6,0.04516000045873715
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_03,1,1,0.35449441203471366
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,2,1,0.621669404502191
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,2,2,0.5122073334605772
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,2,3,0.055731790306006924
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,2,5,0.4186771708455939
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,2,2,0.27713780198638494
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,3,1,0.621669404502191
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,3,1,0.6862074307451407
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,3,2,0.04369502376057384
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,3,4,0.3087724144870342
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,3,3,0.20536718293506184
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,4,2,0.5122073334605772
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,4,1,0.6862074307451406
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,4,1,0.1017845260342373
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,4,3,0.3238012703158343
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,4,4,0.17729423197737681
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,5,3,0.05573179030600692
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,5,2,0.043695023760573846
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,5,1,0.1017845260342373
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,5,2,0.022735955215053467
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,5,5,0.2802458499438111
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,7,5,0.41867717084559386
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,7,4,0.3087724144870342
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,7,3,0.3238012703158343
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,7,2,0.022735955215053467
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,7,7,0.12029665282881973
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,0,2,0.27713780198638494
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,0,3,0.20536718293506181
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,0,4,0.1772942319773768
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,0,5,0.2802458499438111
0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,waiting_00,0,7,0.12029665282881974
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,1,0.14182758783592575
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,2,0.04669564500382399
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,3,-0.026249099026713057
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,4,0.5877341438150401
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,5,0.5773909609436327
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,6,0.4929577728960808
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,1,1,0.7041219258123256
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,1,0.14182758783592575
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,1,0.5732047010235637
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,2,0.44083331635850387
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,3,0.016851868559522563
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,4,0.09099318114406567
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,5,-0.008619939379624547
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,2,2,-0.0052935403233325545
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,2,0.046695645003824
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,1,0.5732047010235637
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,1,0.5265991809039029
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,2,-0.009002597327720355
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,3,0.013680240180473629
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,4,-0.03599674842742299
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,3,3,-0.042796235421638136
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,3,-0.026249099026713057
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,2,0.44083331635850387
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,1,0.5265991809039029
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,1,-0.08797323623660593
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,2,-0.00825614408005222
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,3,0.003246447544623155
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,4,4,-0.05029857840164079
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,5,4,0.5877341438150401
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,5,3,0.016851868559522563
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,5,2,-0.009002597327720355
0,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,waiting_07,5,1,-0.08797323623660591
